trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 0.9900498337491681}",20,0,-154.73162450186365,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
2,False,"{'a': 0.01, 'e': 0.9801986733067553}",25,0,-134.76186543370403,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
3,False,"{'a': 0.01, 'e': 0.9704455335485082}",25,16,-30.24634530232354,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
4,False,"{'a': 0.01, 'e': 0.9607894391523232}",20,7,-55.860946073472476,"{0: 6, 1: 3, 2: 3, 3: 1, 4: 0}",1
5,False,"{'a': 0.01, 'e': 0.951229424500714}",30,0,-77.53572184287333,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
6,False,"{'a': 0.01, 'e': 0.9417645335842487}",20,0,-166.57185346174833,"{0: 7, 1: 1, 2: 9, 3: 2, 4: 1}",0
7,False,"{'a': 0.01, 'e': 0.9323938199059483}",20,0,-74.27042859839429,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
8,False,"{'a': 0.01, 'e': 0.9231163463866358}",20,0,-0.07724869153537117,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
9,False,"{'a': 0.01, 'e': 0.9139311852712282}",20,0,-35.090869967018385,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
10,False,"{'a': 0.01, 'e': 0.9048374180359595}",20,0,-90.48505754277693,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
11,False,"{'a': 0.01, 'e': 0.8958341352965282}",30,0,-203.42259147451156,"{0: 16, 1: 4, 2: 5, 3: 2, 4: 3}",0
12,False,"{'a': 0.01, 'e': 0.8869204367171575}",25,0,-140.5655840961352,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
13,False,"{'a': 0.01, 'e': 0.8780954309205613}",20,14,-0.7748899202836093,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
14,False,"{'a': 0.01, 'e': 0.8693582353988059}",20,0,-85.92229663306613,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
15,False,"{'a': 0.01, 'e': 0.8607079764250578}",30,0,-68.28986964037847,"{0: 19, 1: 6, 2: 4, 3: 1, 4: 0}",0
16,False,"{'a': 0.01, 'e': 0.8521437889662113}",30,13,-105.2258402859358,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 1}",1
17,False,"{'a': 0.01, 'e': 0.8436648165963837}",25,0,-106.6308764783666,"{0: 15, 1: 5, 2: 2, 3: 2, 4: 1}",0
18,False,"{'a': 0.01, 'e': 0.835270211411272}",20,0,-110.58485920768307,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
19,False,"{'a': 0.01, 'e': 0.8269591339433623}",35,2,-232.06231176002666,"{0: 20, 1: 1, 2: 5, 3: 4, 4: 3}",1
20,False,"{'a': 0.01, 'e': 0.8187307530779818}",20,0,-168.808555877863,"{0: 8, 1: 2, 2: 5, 3: 4, 4: 1}",0
21,False,"{'a': 0.01, 'e': 0.8105842459701871}",30,0,-90.27731097293574,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
22,False,"{'a': 0.01, 'e': 0.8025187979624785}",25,15,-47.36826171907609,"{0: 6, 1: 0, 2: 2, 3: 2, 4: 0}",1
23,False,"{'a': 0.01, 'e': 0.794533602503334}",20,0,-58.94397069589175,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
24,False,"{'a': 0.01, 'e': 0.7866278610665535}",20,0,-72.37969741782096,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
25,False,"{'a': 0.01, 'e': 0.7788007830714049}",25,0,-142.7504818738972,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
26,False,"{'a': 0.01, 'e': 0.7710515858035663}",35,8,-109.64708115056371,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 2}",1
27,False,"{'a': 0.01, 'e': 0.7633794943368531}",20,0,-10.317030482049791,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
28,False,"{'a': 0.01, 'e': 0.7557837414557255}",20,15,1.0034852695613046,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.01, 'e': 0.7482635675785653}",25,19,10.112193796203517,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.01, 'e': 0.7408182206817179}",30,0,-135.3070547676252,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 3}",0
31,False,"{'a': 0.01, 'e': 0.7334469562242892}",20,0,-221.21196409469928,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 5}",0
32,False,"{'a': 0.01, 'e': 0.7261490370736909}",25,6,4.375952836040161,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
33,False,"{'a': 0.01, 'e': 0.7189237334319262}",35,0,-223.98830743738228,"{0: 19, 1: 5, 2: 6, 3: 2, 4: 3}",0
34,False,"{'a': 0.01, 'e': 0.7117703227626097}",25,0,-116.21352393559971,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
35,False,"{'a': 0.01, 'e': 0.7046880897187134}",20,0,-42.44309708819897,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
36,False,"{'a': 0.01, 'e': 0.697676326071031}",25,0,-83.30454437041294,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
37,False,"{'a': 0.01, 'e': 0.6907343306373547}",30,0,-171.72703514052074,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
38,False,"{'a': 0.01, 'e': 0.6838614092123558}",25,11,-19.957849143680455,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
39,False,"{'a': 0.01, 'e': 0.6770568744981647}",30,0,-93.2393335951821,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
40,False,"{'a': 0.01, 'e': 0.6703200460356393}",20,2,-70.52736724130298,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 0}",1
41,False,"{'a': 0.01, 'e': 0.6636502501363194}",25,0,-85.68627508041224,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
42,False,"{'a': 0.01, 'e': 0.6570468198150567}",25,0,-92.31476857315364,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
43,False,"{'a': 0.01, 'e': 0.6505090947233165}",25,0,-204.2150881471609,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
44,False,"{'a': 0.01, 'e': 0.6440364210831414}",25,0,1.7258714352635323,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
45,False,"{'a': 0.01, 'e': 0.6376281516217733}",30,0,-159.42522410802678,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
46,False,"{'a': 0.01, 'e': 0.631283645506926}",20,3,8.442394234547066,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
47,False,"{'a': 0.01, 'e': 0.6250022682827008}",20,0,-75.7014472391778,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
48,False,"{'a': 0.01, 'e': 0.6187833918061408}",35,0,-85.44859558875974,"{0: 28, 1: 0, 2: 5, 3: 0, 4: 2}",0
49,False,"{'a': 0.01, 'e': 0.6126263941844161}",25,0,-58.59142783912913,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
50,False,"{'a': 0.01, 'e': 0.6065306597126334}",30,0,-56.98993884603457,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
51,False,"{'a': 0.01, 'e': 0.6004955788122659}",25,7,-49.197556215994325,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
52,False,"{'a': 0.01, 'e': 0.5945205479701944}",30,8,-37.597204531315334,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 0}",1
53,False,"{'a': 0.01, 'e': 0.5886049696783552}",25,11,-25.65653490921498,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
54,False,"{'a': 0.01, 'e': 0.5827482523739896}",30,5,-66.1766660717938,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",1
55,False,"{'a': 0.01, 'e': 0.5769498103804866}",30,14,-42.16527331281696,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
56,False,"{'a': 0.01, 'e': 0.5712090638488149}",20,0,-41.98701775189462,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
57,False,"{'a': 0.01, 'e': 0.5655254386995371}",20,0,-19.942612068835114,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
58,False,"{'a': 0.01, 'e': 0.559898366565402}",25,14,-24.38104925715142,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
59,False,"{'a': 0.01, 'e': 0.5543272847345071}",35,0,-73.13306207674204,"{0: 30, 1: 1, 2: 0, 3: 3, 4: 1}",0
60,False,"{'a': 0.01, 'e': 0.5488116360940265}",30,7,-42.945924422628586,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 1}",1
61,False,"{'a': 0.01, 'e': 0.5433508690744998}",25,0,-121.27292111575443,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
62,False,"{'a': 0.01, 'e': 0.5379444375946745}",25,0,-49.68399009581001,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
63,False,"{'a': 0.01, 'e': 0.5325918010068972}",25,0,-25.59289217301434,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
64,False,"{'a': 0.01, 'e': 0.5272924240430485}",30,0,-41.37631574078815,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
65,False,"{'a': 0.01, 'e': 0.522045776761016}",25,0,-60.92049341100591,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
66,False,"{'a': 0.01, 'e': 0.5168513344916992}",25,3,-54.587523878394464,"{0: 16, 1: 2, 2: 1, 3: 3, 4: 0}",1
67,False,"{'a': 0.01, 'e': 0.5117085777865424}",25,2,-60.9330855520933,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 1}",1
68,False,"{'a': 0.01, 'e': 0.5066169923655895}",20,0,-22.182096430305396,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
69,False,"{'a': 0.01, 'e': 0.5015760690660555}",25,12,-53.992047167581376,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
70,False,"{'a': 0.01, 'e': 0.49658530379140947}",25,0,-50.15055734669152,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
71,False,"{'a': 0.01, 'e': 0.4916441974609651}",20,0,-5.8814095167681195,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
72,False,"{'a': 0.01, 'e': 0.4867522559599717}",20,8,-38.09947037487733,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
73,False,"{'a': 0.01, 'e': 0.48190899009020244}",30,0,-40.68970241330021,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
74,False,"{'a': 0.01, 'e': 0.4771139155210344}",35,15,-43.77256671422141,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
75,False,"{'a': 0.01, 'e': 0.4723665527410147}",25,11,-6.666822118547555,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
76,False,"{'a': 0.01, 'e': 0.46766642700990924}",25,1,6.810721495587368,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.46301306831122807}",20,0,-6.477800334035206,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
78,False,"{'a': 0.01, 'e': 0.4584060113052235}",30,0,-22.570307860479915,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
79,False,"{'a': 0.01, 'e': 0.45384479528235583}",20,0,-105.60300955045268,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
80,False,"{'a': 0.01, 'e': 0.44932896411722156}",20,2,-76.04686084610175,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
81,False,"{'a': 0.01, 'e': 0.4448580662229411}",30,14,22.488378585488473,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.01, 'e': 0.44043165450599925}",20,0,-29.874431691654497,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
83,False,"{'a': 0.01, 'e': 0.43604928632153556}",25,0,-111.9077779181131,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
84,False,"{'a': 0.01, 'e': 0.43171052342907973}",20,16,7.533222425519519,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.01, 'e': 0.4274149319487267}",25,0,-124.48337787047534,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
86,False,"{'a': 0.01, 'e': 0.4231620823177488}",20,9,-1.9393602237153893,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
87,False,"{'a': 0.01, 'e': 0.418951549247639}",25,13,17.37810076191742,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.01, 'e': 0.4147829116815814}",30,10,-75.68592759637605,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
89,False,"{'a': 0.01, 'e': 0.4106557527523455}",30,4,-6.0906379525771035,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 1}",1
90,False,"{'a': 0.01, 'e': 0.4065696597405991}",25,0,-59.7213668142867,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
91,False,"{'a': 0.01, 'e': 0.40252422403363597}",20,0,-6.222999379764609,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
92,False,"{'a': 0.01, 'e': 0.39851904108451414}",30,17,9.033331511238595,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
93,False,"{'a': 0.01, 'e': 0.3945537103716011}",25,15,8.904982620638727,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.01, 'e': 0.3906278353585211}",30,11,6.725324638691959,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
95,False,"{'a': 0.01, 'e': 0.3867410234545012}",20,0,-55.36541051075519,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
96,False,"{'a': 0.01, 'e': 0.38289288597511206}",20,0,-131.49909170715355,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 3}",0
97,False,"{'a': 0.01, 'e': 0.37908303810339883}",20,10,15.940788672510225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.01, 'e': 0.37531109885139957}",30,4,3.6140271445664385,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.3715766910220457}",25,0,-18.945921930550725,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
100,False,"{'a': 0.01, 'e': 0.36787944117144233}",20,7,1.9115996443464036,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.01, 'e': 0.3642189795715233}",25,11,16.43956358344336,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.01, 'e': 0.3605949401730783}",20,0,-39.64082010101704,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
103,False,"{'a': 0.01, 'e': 0.3570069605691474}",35,16,23.533402941270296,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.35345468195878016}",30,0,-35.494253294940535,"{0: 26, 1: 0, 2: 1, 3: 3, 4: 0}",0
105,False,"{'a': 0.01, 'e': 0.3499377491111553}",30,18,5.989938758306628,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.01, 'e': 0.3464558103300574}",25,0,-46.42849242602262,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
107,False,"{'a': 0.01, 'e': 0.34300851741870664}",20,5,-21.0342563343994,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.3395955256449391}",30,11,-42.43983197847899,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
109,False,"{'a': 0.01, 'e': 0.33621649370673334}",20,0,-56.448874735237155,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
110,False,"{'a': 0.01, 'e': 0.33287108369807955}",20,0,-127.94324627985992,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
111,False,"{'a': 0.01, 'e': 0.32955896107518906}",25,0,-26.293235520436713,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
112,False,"{'a': 0.01, 'e': 0.32627979462303947}",25,0,0.8187548757352596,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
113,False,"{'a': 0.01, 'e': 0.3230332564222529}",25,15,18.503008412716866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.01, 'e': 0.31981902181630384}",20,0,-49.433369164645384,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
115,False,"{'a': 0.01, 'e': 0.31663676937905316}",25,11,-42.0989838952195,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
116,False,"{'a': 0.01, 'e': 0.3134861808826053}",20,0,-73.26655829655475,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
117,False,"{'a': 0.01, 'e': 0.31036694126548503}",20,6,24.43726951589184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.01, 'e': 0.30727873860113125}",30,20,-64.79415877843822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
119,False,"{'a': 0.01, 'e': 0.3042212640667041}",25,8,6.2696527376701825,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
120,False,"{'a': 0.01, 'e': 0.30119421191220214}",25,13,20.698802280760447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.01, 'e': 0.2981972794298874}",30,16,3.7882366450656115,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.01, 'e': 0.2952301669240142}",20,0,-7.433349067670066,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
123,False,"{'a': 0.01, 'e': 0.2922925776808594}",25,15,5.036661350430341,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.01, 'e': 0.2893842179390506}",20,0,3.117837841779312,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
125,False,"{'a': 0.01, 'e': 0.2865047968601901}",25,3,3.7849056396542897,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
126,False,"{'a': 0.01, 'e': 0.2836540264997704}",20,10,-22.406137290537,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
127,False,"{'a': 0.01, 'e': 0.2808316217783798}",20,0,8.737974636987143,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.27803730045319414}",20,0,-56.344761335470125,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
129,False,"{'a': 0.01, 'e': 0.27527078308975234}",20,0,4.584698268173105,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
130,False,"{'a': 0.01, 'e': 0.2725317930340126}",30,0,-21.638211977438324,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
131,False,"{'a': 0.01, 'e': 0.2698200563846868}",20,2,-5.914331320970149,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.26713530196585034}",30,16,19.698934727250695,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.26447726129982396}",20,15,7.453146503728515,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.261845668580326}",25,7,12.911900359951666,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.2592402606458915}",30,7,-10.554251906705542,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.2566607769535559}",20,0,-9.033829476348401,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
137,False,"{'a': 0.01, 'e': 0.25410695955280027}",25,2,22.366918771928148,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.25157855305975646}",25,11,13.988670206362913,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.24907530463166816}",20,6,0.57556340454527,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.24659696394160643}",20,0,-26.675891825189552,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
141,False,"{'a': 0.01, 'e': 0.2441432831534371}",25,13,20.691636996338286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.24171401689703645}",25,0,14.28149674236682,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
143,False,"{'a': 0.01, 'e': 0.23930892224375455}",30,15,-9.829577698757463,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.23692775868212176}",30,14,13.78726147433912,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.01, 'e': 0.23457028809379765}",25,0,-54.49155633801481,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
146,False,"{'a': 0.01, 'e': 0.23223627472975883}",20,0,-56.57824302338936,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
147,False,"{'a': 0.01, 'e': 0.22992548518672384}",25,16,-9.002996793794132,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.22763768838381274}",20,5,14.227782376659231,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.22537265553943872}",20,6,-6.198117939506894,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.22313016014842982}",25,17,-43.06774862404165,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.01, 'e': 0.2209099779593782}",25,18,13.528218651322067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.21871188695221475}",25,18,5.460466580373286,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.21653566731600707}",25,0,23.277051435309236,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
154,False,"{'a': 0.01, 'e': 0.21438110142697794}",30,13,32.431748708236924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.01, 'e': 0.21224797382674304}",20,6,12.888214054139398,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.21013607120076472}",25,0,-14.556414962338424,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
157,False,"{'a': 0.01, 'e': 0.20804518235702046}",20,0,-38.57794862824549,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
158,False,"{'a': 0.01, 'e': 0.20597509820488344}",25,5,21.606605112826344,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.01, 'e': 0.20392561173421342}",25,15,12.33024362174209,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.20189651799465538}",20,16,8.440629845973438,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.01, 'e': 0.1998876140751445}",25,0,0.333669601426301,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
162,False,"{'a': 0.01, 'e': 0.19789869908361465}",30,11,19.756330638635003,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.01, 'e': 0.19592957412690934}",25,15,-25.60016167352545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.01, 'e': 0.19398004229089189}",20,1,-74.38077475113116,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
165,False,"{'a': 0.01, 'e': 0.19204990862075408}",20,0,-1.2444304707787823,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
166,False,"{'a': 0.01, 'e': 0.1901389801015205}",20,0,21.219652874971683,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
167,False,"{'a': 0.01, 'e': 0.1882470656387468}",20,0,18.054367343660587,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
168,False,"{'a': 0.01, 'e': 0.18637397603940997}",30,0,25.293737983631775,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
169,False,"{'a': 0.01, 'e': 0.18451952399298926}",25,15,17.280620477677772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.01, 'e': 0.18268352405273466}",25,10,-27.273899031265405,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
171,False,"{'a': 0.01, 'e': 0.1808657926171221}",25,8,25.470826193642047,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.01, 'e': 0.17906614791149322}",20,11,16.410441118756015,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.01, 'e': 0.17728440996987782}",20,8,7.847666450229148,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.01, 'e': 0.17552040061699686}",20,13,13.112315722236412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.01, 'e': 0.17377394345044514}",20,10,-6.984939765091333,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
176,False,"{'a': 0.01, 'e': 0.17204486382305054}",25,4,32.78214538237985,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.01, 'e': 0.17033298882540943}",25,0,-103.14490428514372,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
178,False,"{'a': 0.01, 'e': 0.1686381472685955}",30,4,6.109013715050456,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
179,False,"{'a': 0.01, 'e': 0.1669601696670407}",30,18,20.15000972469301,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.01, 'e': 0.16529888822158653}",20,4,17.27100938097871,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.01, 'e': 0.16365413680270405}",25,0,-0.6458573699758039,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
182,False,"{'a': 0.01, 'e': 0.16202575093388075}",30,0,29.844509118901822,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
183,False,"{'a': 0.01, 'e': 0.16041356777517274}",25,9,-15.383911979603553,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
184,False,"{'a': 0.01, 'e': 0.15881742610692068}",20,11,-5.4850827646306834,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
